Country	Moss	Microbiome	Chamber	Week0	Week4	Condition	Growth	Tmax	Tmean	Torigin	MBMoss
Sweden	Fallax	BAW	2.25C	0.125366269	0.2966514	Warm	0.006117326	23.25	19	20.5	BA
Sweden	Fallax	BAW	4.5C	0.239603953	0.232772096	Warm	-0.000243995	25.5	21.25	20.5	BA
Sweden	Fallax	BAW	4.5C	0.365352357	0.338528446	Warm	-0.000957997	25.5	21.25	20.5	BA
Sweden	Fallax	BAW	4.5C	0.246595533	0.278268906	Warm	0.001131192	25.5	21.25	20.5	BA
Sweden	Fallax	BAW	4.5C	0.216655286	0.27262214	Warm	0.001998816	25.5	21.25	20.5	BA
Sweden	Fallax	BAW	4.5C	0.271939853	0.32041358	Warm	0.001731205	25.5	21.25	20.5	BA
Sweden	Fallax	BAW	4.5C	0.569844629	0.894090899	Warm	0.011580224	25.5	21.25	20.5	BA
Sweden	Fallax	BAW	9C	0.070608744	0.087363262	Warm	0.000598376	30	25.75	20.5	BA
Sweden	Fallax	BAW	9C	0.033966058	0.054326702	Warm	0.000727166	30	25.75	20.5	BA
Sweden	Fallax	BAW	9C	0.064110213	0.078858654	Warm	0.00052673	30	25.75	20.5	BA
Sweden	Fallax	BAW	9C	0.051439792	0.066614494	Warm	0.000541954	30	25.75	20.5	BA
Sweden	Fallax	BAW	9C	0.048098232	0.070270132	Warm	0.000791854	30	25.75	20.5	BA
Sweden	Fallax	BAW	9C	0.040035926	0.054194312	Warm	0.000505657	30	25.75	20.5	BA
Sweden	Fallax	LIA	0C	0.165991072	1.39827025	Ambient	0.044009971	21	16.75	13	LI
Sweden	Fallax	LIA	0C	0.162599079	0.30619589	Ambient	0.005128458	21	16.75	13	LI
Sweden	Fallax	LIA	0C	0.179567453	0.56333173	Ambient	0.013705867	21	16.75	13	LI
Sweden	Fallax	LIA	0C	0.232714054	0.60869757	Ambient	0.013427983	21	16.75	13	LI
Sweden	Fallax	LIA	0C	0.131501373	0.21609952	Ambient	0.003021362	21	16.75	13	LI
Sweden	Fallax	LIA	0C	0.182262796	0.20005206	Ambient	0.000635331	21	16.75	13	LI
Sweden	Fallax	LIA	2.25C	0.492503156	1.05048616	Ambient	0.019927964	23.25	19	13	LI
Sweden	Fallax	LIA	2.25C	0.287985507	0.47056206	Ambient	0.006520591	23.25	19	13	LI
Sweden	Fallax	LIA	2.25C	0.180298561	0.29881294	Ambient	0.004232656	23.25	19	13	LI
Sweden	Fallax	LIA	2.25C	0.324682785	0.81802412	Ambient	0.017619333	23.25	19	13	LI
Sweden	Fallax	LIA	2.25C	0.204209214	0.31296944	Ambient	0.003884294	23.25	19	13	LI
Sweden	Fallax	LIA	2.25C	0.175772909	0.33978062	Ambient	0.005857418	23.25	19	13	LI
Sweden	Fallax	LIA	4.5C	0.123095905	0.319487653	Ambient	0.007013991	25.5	21.25	13	LI
Sweden	Fallax	LIA	4.5C	0.2945889	0.34707816	Ambient	0.001874616	25.5	21.25	13	LI
Sweden	Fallax	LIA	4.5C	0.3999412	0.418497046	Ambient	0.000662709	25.5	21.25	13	LI
Sweden	Fallax	LIA	4.5C	0.260058003	0.284135	Ambient	0.000859893	25.5	21.25	13	LI
Sweden	Fallax	LIA	4.5C	0.41112341	0.440201189	Ambient	0.001038492	25.5	21.25	13	LI
Sweden	Fallax	LIA	4.5C	0.376052136	0.3949412	Ambient	0.000674609	25.5	21.25	13	LI
Sweden	Fallax	LIA	9C	0.360707638	0.40244622	Ambient	0.001490664	30	25.75	13	LI
Sweden	Fallax	LIA	9C	0.300722414	0.28559487	Ambient	-0.000540269	30	25.75	13	LI
Sweden	Fallax	LIA	9C	0.202725072	0.25855434	Ambient	0.001993902	30	25.75	13	LI
Sweden	Fallax	LIA	9C	0.230390525	0.26496624	Ambient	0.001234847	30	25.75	13	LI
Sweden	Fallax	LIA	9C	0.246128649	0.32364618	Ambient	0.002768483	30	25.75	13	LI
Sweden	Fallax	LIA	9C	0.288647239	0.35829255	Ambient	0.002487333	30	25.75	13	LI
Sweden	Fallax	LIW	0C	0.552091993	0.65071622	Warm	0.003522294	21	16.75	14.8	LI
Sweden	Fallax	LIW	0C	0.56034746	0.57241114	Warm	0.000430846	21	16.75	14.8	LI
Sweden	Fallax	LIW	0C	0.483279655	0.5450697	Warm	0.002206787	21	16.75	14.8	LI
Sweden	Fallax	LIW	0C	0.33206012	0.44133306	Warm	0.003902605	21	16.75	14.8	LI
Sweden	Fallax	LIW	0C	0.396484516	0.37056698	Warm	-0.000925626	21	16.75	14.8	LI
Sweden	Fallax	LIW	0C	0.385127443	0.45590846	Warm	0.002527894	21	16.75	14.8	LI
Sweden	Fallax	LIW	2.25C	0.068284421	0.6095662	Warm	0.019331492	23.25	19	14.8	LI
Sweden	Fallax	LIW	2.25C	0.06429462	0.42104	Warm	0.012740906	23.25	19	14.8	LI
Sweden	Fallax	LIW	2.25C	0.114155627	0.31235551	Warm	0.007078567	23.25	19	14.8	LI
Sweden	Fallax	LIW	2.25C	0.023405685	0.2933812	Warm	0.009641983	23.25	19	14.8	LI
Sweden	Fallax	LIW	2.25C	0.063122901	0.4873101	Warm	0.015149543	23.25	19	14.8	LI
Sweden	Fallax	LIW	2.25C	0.023580679	0.3997515	Warm	0.013434672	23.25	19	14.8	LI
Sweden	Fallax	LIW	4.5C	0.322178665	0.36758487	Warm	0.00162165	25.5	21.25	14.8	LI
Sweden	Fallax	LIW	4.5C	0.268018601	0.60560078	Warm	0.012056506	25.5	21.25	14.8	LI
Sweden	Fallax	LIW	4.5C	0.391387371	0.75324853	Warm	0.012923613	25.5	21.25	14.8	LI
Sweden	Fallax	LIW	4.5C	0.234963446	0.42718556	Warm	0.006865076	25.5	21.25	14.8	LI
Sweden	Fallax	LIW	4.5C	0.180217091	0.19654559	Warm	0.000583161	25.5	21.25	14.8	LI
Sweden	Fallax	LIW	4.5C	0.196531684	0.34860343	Warm	0.005431134	25.5	21.25	14.8	LI
Sweden	Fallax	LIW	9C	0.028958807	0.041183349	Warm	0.000436591	30	25.75	14.8	LI
Sweden	Fallax	LIW	9C	0.046629108	0.053532323	Warm	0.000246543	30	25.75	14.8	LI
Sweden	Fallax	LIW	9C	0.070000335	0.089638085	Warm	0.000701348	30	25.75	14.8	LI
Sweden	Fallax	LIW	9C	0.075322417	0.091710658	Warm	0.000585294	30	25.75	14.8	LI
Sweden	Fallax	LIW	9C	0.039898109	0.112644905	Warm	0.0025981	30	25.75	14.8	LI
Sweden	Fallax	LIW	9C	0.039695159	0.057597691	Warm	0.000639376	30	25.75	14.8	LI
None	Fallax	Control	0C	0.142825589	0.31635317	Control	0.006197414	21	16.75	0	NONE
None	Fallax	Control	0C	0.215382217	0.2353344	Control	0.000712578	21	16.75	0	NONE
None	Fallax	Control	0C	0.324022392	0.39150609	Control	0.002410132	21	16.75	0	NONE
None	Fallax	Control	0C	0.186428156	0.22561635	Control	0.001399578	21	16.75	0	NONE
None	Fallax	Control	0C	0.237188234	0.34487921	Control	0.003846106	21	16.75	0	NONE
None	Fallax	Control	0C	0.236902956	0.39156273	Control	0.005523563	21	16.75	0	NONE
None	Fallax	Control	0C	0.024247145	0.18720468	Control	0.005819912	21	16.75	0	NONE
None	Fallax	Control	0C	0.335339934	0.27490099	Control	-0.002158534	21	16.75	0	NONE
None	Fallax	Control	0C	0.262062071	0.45575257	Control	0.006917518	21	16.75	0	NONE
None	Fallax	Control	0C	0.171994062	0.19125184	Control	0.000687778	21	16.75	0	NONE
None	Fallax	Control	2.25C	0.339486053	0.50436794	Control	0.005888639	23.25	19	0	NONE
None	Fallax	Control	2.25C	0.111607943	0.23415528	Control	0.004376691	23.25	19	0	NONE
None	Fallax	Control	2.25C	0.196804167	0.30650752	Control	0.003917977	23.25	19	0	NONE
None	Fallax	Control	2.25C	0.255306507	0.45429924	Control	0.007106883	23.25	19	0	NONE
None	Fallax	Control	2.25C	0.323825706	0.44335537	Control	0.004268917	23.25	19	0	NONE
None	Fallax	Control	2.25C	0.279861072	0.64237732	Control	0.012947009	23.25	19	0	NONE
None	Fallax	Control	2.25C	0.339925258	0.86388763	Control	0.018712942	23.25	19	0	NONE
None	Fallax	Control	2.25C	0.439598427	0.82130834	Control	0.013632497	23.25	19	0	NONE
None	Fallax	Control	2.25C	0.506525804	0.72227474	Control	0.007705319	23.25	19	0	NONE
None	Fallax	Control	2.25C	0.33835694	0.53166085	Control	0.006903711	23.25	19	0	NONE
None	Fallax	Control	4.5C	0.02312917	0.241746736	Control	0.00780777	25.5	21.25	0	NONE
None	Fallax	Control	4.5C	0.02383761	0.116394517	Control	0.003305604	25.5	21.25	0	NONE
None	Fallax	Control	4.5C	0.024316515	0.109416023	Control	0.003039268	25.5	21.25	0	NONE
None	Fallax	Control	4.5C	0.132695322	0.141478111	Control	0.000313671	25.5	21.25	0	NONE
None	Fallax	Control	4.5C	0.018757549	0.063002967	Control	0.001580194	25.5	21.25	0	NONE
None	Fallax	Control	4.5C	0.000555216	0.087637715	Control	0.003110089	25.5	21.25	0	NONE
None	Fallax	Control	4.5C	0.026984117	0.13137732	Control	0.003728329	25.5	21.25	0	NONE
None	Fallax	Control	4.5C	0.0231475	0.140125383	Control	0.004177782	25.5	21.25	0	NONE
None	Fallax	Control	4.5C	0.024622731	0.091986693	Control	0.002405856	25.5	21.25	0	NONE
None	Fallax	Control	4.5C	0.022913532	0.085470048	Control	0.002234161	25.5	21.25	0	NONE
None	Fallax	Control	9C	0.023948627	0.2286568	Control	0.007311006	30	25.75	0	NONE
None	Fallax	Control	9C	0.023654848	0.0838032	Control	0.002148155	30	25.75	0	NONE
None	Fallax	Control	9C	0.096868936	0.0769556	Control	-0.000711191	30	25.75	0	NONE
None	Fallax	Control	9C	0.19975675	0.1260108	Control	-0.002633784	30	25.75	0	NONE
None	Fallax	Control	9C	0.104315347	0.03621	Control	-0.002432334	30	25.75	0	NONE
None	Fallax	Control	9C	0.043631342	0.057358	Control	0.000490238	30	25.75	0	NONE
None	Fallax	Control	9C	0.073620617	0.0918952	Control	0.000652664	30	25.75	0	NONE
None	Fallax	Control	9C	0.165540039	0.11662	Control	-0.001747144	30	25.75	0	NONE
None	Fallax	Control	9C	0.024582768	0.0579972	Control	0.001193373	30	25.75	0	NONE
None	Fallax	Control	9C	0.023349748	0.0629884	Control	0.001415666	30	25.75	0	NONE
France	Fallax	SFA	0C	0.054100801	0.36724296	Ambient	0.011183649	21	16.75	17.7	SF
France	Fallax	SFA	0C	0.056706091	0.41301344	Ambient	0.012725263	21	16.75	17.7	SF
France	Fallax	SFA	0C	0.074953185	0.48157704	Ambient	0.014522281	21	16.75	17.7	SF
France	Fallax	SFA	0C	0.041277066	0.47136488	Ambient	0.015360279	21	16.75	17.7	SF
France	Fallax	SFA	0C	0.03117052	0.43246392	Ambient	0.014331907	21	16.75	17.7	SF
France	Fallax	SFA	0C	0.052229578	0.29317848	Ambient	0.008605318	21	16.75	17.7	SF
France	Fallax	SFA	0C	0.079592023	0.18716152	Ambient	0.003841768	21	16.75	17.7	SF
France	Fallax	SFA	0C	0.077280385	1.2378296	Ambient	0.041448186	21	16.75	17.7	SF
France	Fallax	SFA	0C	0.037125961	0.41911968	Ambient	0.013642633	21	16.75	17.7	SF
France	Fallax	SFA	0C	0.072308225	0.71377208	Ambient	0.022909423	21	16.75	17.7	SF
France	Fallax	SFA	2.25C	0.585488196	1.23895226	Ambient	0.023338002	23.25	19	17.7	SF
France	Fallax	SFA	2.25C	0.062598717	0.45431286	Ambient	0.013989791	23.25	19	17.7	SF
France	Fallax	SFA	2.25C	0.17854303	0.68027522	Ambient	0.017919007	23.25	19	17.7	SF
France	Fallax	SFA	2.25C	0.185497693	0.42348862	Ambient	0.008499676	23.25	19	17.7	SF
France	Fallax	SFA	2.25C	0.359826712	0.60092496	Ambient	0.008610652	23.25	19	17.7	SF
France	Fallax	SFA	2.25C	0.223539936	0.58987058	Ambient	0.013083237	23.25	19	17.7	SF
France	Fallax	SFA	2.25C	0.00046991	0.37097416	Ambient	0.013232295	23.25	19	17.7	SF
France	Fallax	SFA	2.25C	0.353525413	0.59228334	Ambient	0.008527069	23.25	19	17.7	SF
France	Fallax	SFA	2.25C	0.024822676	0.3748395	Ambient	0.012500601	23.25	19	17.7	SF
France	Fallax	SFA	2.25C	0.371297139	0.41661964	Ambient	0.001618661	23.25	19	17.7	SF
France	Fallax	SFA	4.5C	0.134894442	0.3241234	Ambient	0.006758177	25.5	21.25	17.7	SF
France	Fallax	SFA	4.5C	0.023775192	0.12344186	Ambient	0.003559524	25.5	21.25	17.7	SF
France	Fallax	SFA	4.5C	0.024200057	0.241809042	Ambient	0.00777175	25.5	21.25	17.7	SF
France	Fallax	SFA	4.5C	0.024739357	0.314209851	Ambient	0.010338232	25.5	21.25	17.7	SF
France	Fallax	SFA	4.5C	0.023524785	0.294810293	Ambient	0.009688768	25.5	21.25	17.7	SF
France	Fallax	SFA	4.5C	0.127399453	0.51299912	Ambient	0.013771417	25.5	21.25	17.7	SF
France	Fallax	SFA	4.5C	0.024789159	0.41092348	Ambient	0.013790512	25.5	21.25	17.7	SF
France	Fallax	SFA	4.5C	0.024778243	0.38812394	Ambient	0.012976632	25.5	21.25	17.7	SF
France	Fallax	SFA	4.5C	0.023628955	0.34190283	Ambient	0.011366924	25.5	21.25	17.7	SF
France	Fallax	SFA	4.5C	0.023623394	0.441234908	Ambient	0.014914697	25.5	21.25	17.7	SF
France	Fallax	SFA	9C	0.127342468	0.3613994	Ambient	0.008359176	30	25.75	17.7	SF
France	Fallax	SFA	9C	0.411821494	0.53361565	Ambient	0.004349791	30	25.75	17.7	SF
France	Fallax	SFA	9C	0.256396298	0.3564378	Ambient	0.003572911	30	25.75	17.7	SF
France	Fallax	SFA	9C	0.313077571	0.5167152	Ambient	0.007272773	30	25.75	17.7	SF
France	Fallax	SFA	9C	0.272711506	0.34644815	Ambient	0.002633452	30	25.75	17.7	SF
France	Fallax	SFA	9C	0.466769396	0.45932455	Ambient	-0.000265887	30	25.75	17.7	SF
France	Fallax	SFA	9C	0.483894143	0.5538386	Ambient	0.002498016	30	25.75	17.7	SF
France	Fallax	SFA	9C	0.310471604	0.29377545	Ambient	-0.000596291	30	25.75	17.7	SF
France	Fallax	SFA	9C	0.383999707	0.80083325	Ambient	0.014886912	30	25.75	17.7	SF
France	Fallax	SFA	9C	0.408989684	0.40293065	Ambient	-0.000216394	30	25.75	17.7	SF
France	Fallax	SFW	0C	0.310250789	0.62606271	Warm	0.011278997	21	16.75	20.5	SF
France	Fallax	SFW	0C	0.372658235	0.36984454	Warm	-0.000100489	21	16.75	20.5	SF
France	Fallax	SFW	0C	0.176361138	0.38913914	Warm	0.007599214	21	16.75	20.5	SF
France	Fallax	SFW	0C	0.23419399	0.45761144	Warm	0.007979195	21	16.75	20.5	SF
France	Fallax	SFW	0C	0.219749528	0.41690454	Warm	0.00704125	21	16.75	20.5	SF
France	Fallax	SFW	0C	0.144900232	0.44431699	Warm	0.010693456	21	16.75	20.5	SF
France	Fallax	SFW	0C	0.201152696	0.27464216	Warm	0.002624624	21	16.75	20.5	SF
France	Fallax	SFW	0C	0.183399589	0.727077	Warm	0.01941705	21	16.75	20.5	SF
France	Fallax	SFW	0C	0.374769754	0.43961099	Warm	0.002315758	21	16.75	20.5	SF
France	Fallax	SFW	0C	0.169053859	0.37570351	Warm	0.007380345	21	16.75	20.5	SF
France	Fallax	SFW	2.25C	0.299044587	0.6516048	Warm	0.012591436	23.25	19	20.5	SF
France	Fallax	SFW	2.25C	0.186473183	0.3727638	Warm	0.006653236	23.25	19	20.5	SF
France	Fallax	SFW	2.25C	0.21766605	0.3344862	Warm	0.004172148	23.25	19	20.5	SF
France	Fallax	SFW	2.25C	0.276811659	0.666414	Warm	0.013914369	23.25	19	20.5	SF
France	Fallax	SFW	2.25C	0.350969061	0.3620874	Warm	0.000397084	23.25	19	20.5	SF
France	Fallax	SFW	2.25C	0.181575518	0.432099	Warm	0.008947267	23.25	19	20.5	SF
France	Fallax	SFW	2.25C	0.271131569	0.7072008	Warm	0.015573901	23.25	19	20.5	SF
France	Fallax	SFW	2.25C	0.16243871	0.4158138	Warm	0.00904911	23.25	19	20.5	SF
France	Fallax	SFW	2.25C	0.190938756	1.0967172	Warm	0.03234923	23.25	19	20.5	SF
France	Fallax	SFW	2.25C	0.163576492	0.3002184	Warm	0.004880068	23.25	19	20.5	SF
France	Fallax	SFW	4.5C	0.106419221	0.327480208	Warm	0.007895035	25.5	21.25	20.5	SF
France	Fallax	SFW	4.5C	0.303822403	0.389913819	Warm	0.003074693	25.5	21.25	20.5	SF
France	Fallax	SFW	4.5C	0.151742547	0.356193744	Warm	0.007301829	25.5	21.25	20.5	SF
France	Fallax	SFW	4.5C	0.116884633	0.396134148	Warm	0.009973197	25.5	21.25	20.5	SF
France	Fallax	SFW	4.5C	0.149836041	0.456343967	Warm	0.010946712	25.5	21.25	20.5	SF
France	Fallax	SFW	4.5C	0.146178038	0.4450768	Warm	0.010674956	25.5	21.25	20.5	SF
France	Fallax	SFW	4.5C	0.275377492	0.675820618	Warm	0.01430154	25.5	21.25	20.5	SF
France	Fallax	SFW	4.5C	0.241420611	0.687399052	Warm	0.015927802	25.5	21.25	20.5	SF
France	Fallax	SFW	4.5C	0.203471387	0.732838791	Warm	0.018905979	25.5	21.25	20.5	SF
France	Fallax	SFW	4.5C	0.167489429	1.12104604	Warm	0.034055593	25.5	21.25	20.5	SF
France	Fallax	SFW	9C	0.083691997	0.098781398	Warm	0.000538907	30	25.75	20.5	SF
France	Fallax	SFW	9C	0.042821645	0.045115631	Warm	8.19281E-05	30	25.75	20.5	SF
France	Fallax	SFW	9C	0.057955912	0.081004413	Warm	0.000823161	30	25.75	20.5	SF
France	Fallax	SFW	9C	0.058953974	0.076200834	Warm	0.000615959	30	25.75	20.5	SF
France	Fallax	SFW	9C	0.04229382	0.04305258	Warm	2.70986E-05	30	25.75	20.5	SF
France	Fallax	SFW	9C	0.053720344	0.109025487	Warm	0.001975184	30	25.75	20.5	SF
France	Fallax	SFW	9C	0.055671571	0.062853081	Warm	0.000256483	30	25.75	20.5	SF
France	Fallax	SFW	9C	0.065133614	0.166420653	Warm	0.003617394	30	25.75	20.5	SF
France	Fallax	SFW	9C	0.04597116	0.144365531	Warm	0.003514085	30	25.75	20.5	SF
France	Fallax	SFW	9C	0.034373355	0.052245809	Warm	0.000638302	30	25.75	20.5	SF
Sweden	Magellanicum	BAA	0C	0.2801912	0.38883392	Ambient	0.003880097	21	16.75	13	BA
Sweden	Magellanicum	BAA	0C	0.33830664	0.59130541	Ambient	0.00903567	21	16.75	13	BA
Sweden	Magellanicum	BAA	0C	0.11641552	0.1923588	Ambient	0.00271226	21	16.75	13	BA
Sweden	Magellanicum	BAA	0C	0.11706176	0.2161068	Ambient	0.003537323	21	16.75	13	BA
Sweden	Magellanicum	BAA	0C	0.073589471	0.32693598	Ambient	0.00904809	21	16.75	13	BA
Sweden	Magellanicum	BAA	0C	0.102952438	0.354829237	Ambient	0.0089956	21	16.75	13	BA
Sweden	Magellanicum	BAA	2.25C	0.206899414	0.4453092	Ambient	0.008514635	23.25	19	13	BA
Sweden	Magellanicum	BAA	2.25C	0.149226671	0.4130586	Ambient	0.009422569	23.25	19	13	BA
Sweden	Magellanicum	BAA	2.25C	0.179767482	0.2711904	Ambient	0.003265104	23.25	19	13	BA
Sweden	Magellanicum	BAA	2.25C	0.288412889	0.3267864	Ambient	0.001370483	23.25	19	13	BA
Sweden	Magellanicum	BAA	2.25C	0.295185793	0.317166176	Ambient	0.000785014	23.25	19	13	BA
Sweden	Magellanicum	BAA	2.25C	0.19401875	0.23930959	Ambient	0.00161753	23.25	19	13	BA
Sweden	Magellanicum	BAA	4.5C	0.298496344	0.336672496	Ambient	0.001363434	25.5	21.25	13	BA
Sweden	Magellanicum	BAA	4.5C	0.455735622	0.509248462	Ambient	0.001911173	25.5	21.25	13	BA
Sweden	Magellanicum	BAA	4.5C	0.435596763	0.47032896	Ambient	0.001240436	25.5	21.25	13	BA
Sweden	Magellanicum	BAA	4.5C	0.016777269	0.073948213	Ambient	0.002041819	25.5	21.25	13	BA
Sweden	Magellanicum	BAA	9C	0.088517205	0.0926024	Ambient	0.0001459	30	25.75	13	BA
Sweden	Magellanicum	BAA	9C	0.078277951	0.08585	Ambient	0.00027043	30	25.75	13	BA
Sweden	Magellanicum	BAA	9C	0.071527363	0.0749564	Ambient	0.000122466	30	25.75	13	BA
Sweden	Magellanicum	BAA	9C	0.097858001	0.141910366	Ambient	0.001573299	30	25.75	13	BA
Sweden	Magellanicum	BAA	9C	0.32593079	0.373542753	Ambient	0.001700427	30	25.75	13	BA
Sweden	Magellanicum	BAA	9C	0.050422945	0.0537948	Ambient	0.000120423	21	25.75	13	BA
Sweden	Magellanicum	BAW	0C	0.57983945	0.6945932	Warm	0.004098348	21	16.75	14.8	BA
Sweden	Magellanicum	BAW	0C	0.405809863	0.40617619	Warm	1.30831E-05	21	16.75	14.8	BA
Sweden	Magellanicum	BAW	0C	0.33794824	0.351398457	Warm	0.000480365	21	16.75	14.8	BA
Sweden	Magellanicum	BAW	0C	0.118028771	0.2001908	Warm	0.002934358	21	16.75	14.8	BA
Sweden	Magellanicum	BAW	0C	0.249803218	0.391075518	Warm	0.005045439	21	16.75	14.8	BA
Sweden	Magellanicum	BAW	0C	0.21948132	0.39075362	Warm	0.006116868	21	16.75	14.8	BA
Sweden	Magellanicum	BAW	2.25C	0.549541236	0.5868822	Warm	0.001333606	23.25	19	14.8	BA
Sweden	Magellanicum	BAW	2.25C	0.23464945	0.4845954	Warm	0.008926641	23.25	19	14.8	BA
Sweden	Magellanicum	BAW	2.25C	0.10374497	0.2011542	Warm	0.003478901	23.25	19	14.8	BA
Sweden	Magellanicum	BAW	2.25C	0.15360674	0.3638094	Warm	0.007507238	23.25	19	14.8	BA
Sweden	Magellanicum	BAW	2.25C	0.12409523	0.36981001	Warm	0.008775528	23.25	19	14.8	BA
Sweden	Magellanicum	BAW	2.25C	0.15934909	0.424787874	Warm	0.009479957	23.25	19	14.8	BA
Sweden	Magellanicum	BAW	4.5C	0.348176821	0.398445642	Warm	0.001795315	25.5	21.25	14.8	BA
Sweden	Magellanicum	BAW	4.5C	0.299970478	0.36930931	Warm	0.002476387	25.5	21.25	14.8	BA
Sweden	Magellanicum	BAW	4.5C	0.461304674	0.496802733	Warm	0.001267788	25.5	21.25	14.8	BA
Sweden	Magellanicum	BAW	4.5C	0.423221202	0.461768389	Warm	0.001376685	25.5	21.25	14.8	BA
Sweden	Magellanicum	BAW	4.5C	0.244048449	0.281659463	Warm	0.001343251	25.5	21.25	14.8	BA
Sweden	Magellanicum	BAW	4.5C	0.107020893	0.274287748	Warm	0.005973816	25.5	21.25	14.8	BA
Sweden	Magellanicum	BAW	9C	0.05149712	0.103541264	Warm	0.001858719	30	25.75	14.8	BA
Sweden	Magellanicum	BAW	9C	0.072245207	0.08301383	Warm	0.000384594	30	25.75	14.8	BA
Sweden	Magellanicum	BAW	9C	0.046975523	0.061441016	Warm	0.000516625	30	25.75	14.8	BA
Sweden	Magellanicum	BAW	9C	0.067255314	0.091370212	Warm	0.000861246	30	25.75	14.8	BA
Sweden	Magellanicum	BAW	9C	0.287639408	0.310584843	Warm	0.00081948	30	25.75	14.8	BA
Sweden	Magellanicum	BAW	9C	0.098561524	0.10469692	Warm	0.000219121	30	25.75	14.8	BA
Sweden	Magellanicum	LIA	0C	0.187347721	1.07122678	Ambient	0.031567109	21	16.75	13	LI
Sweden	Magellanicum	LIA	0C	0.191681831	0.48867104	Ambient	0.010606758	21	16.75	13	LI
Sweden	Magellanicum	LIA	0C	0.136876075	0.27358331	Ambient	0.004882401	21	16.75	13	LI
Sweden	Magellanicum	LIA	0C	0.145838397	0.19228716	Ambient	0.001658884	21	16.75	13	LI
Sweden	Magellanicum	LIA	0C	0.138617327	0.229276797	Ambient	0.003237838	21	16.75	13	LI
Sweden	Magellanicum	LIA	0C	0.1632177	0.26369849	Ambient	0.0035886	21	16.75	13	LI
Sweden	Magellanicum	LIA	4.5C	0.412847751	0.52462608	Ambient	0.003992083	25.5	21.25	13	LI
Sweden	Magellanicum	LIA	4.5C	0.456580644	0.50799936	Ambient	0.001836383	25.5	21.25	13	LI
Sweden	Magellanicum	LIA	4.5C	0.24580454	0.24321	Ambient	-0.000092662	25.5	21.25	13	LI
Sweden	Magellanicum	LIA	4.5C	0.267974656	0.27122337	Ambient	0.000116026	25.5	21.25	13	LI
Sweden	Magellanicum	LIA	4.5C	0.152220758	0.1519274	Ambient	-0.000010477	25.5	21.25	13	LI
Sweden	Magellanicum	LIA	4.5C	0.184744744	0.184744874	Ambient	4.64E-09	25.5	21.25	13	LI
Sweden	Magellanicum	LIA	9C	0.255277674	0.222996554	Ambient	-0.001152897	30	25.75	13	LI
Sweden	Magellanicum	LIA	9C	0.244862006	0.308804832	Ambient	0.002283672	30	25.75	13	LI
Sweden	Magellanicum	LIA	9C	0.531137869	0.479094908	Ambient	-0.001858677	30	25.75	13	LI
Sweden	Magellanicum	LIA	9C	0.452525637	0.504052649	Ambient	0.00184025	30	25.75	13	LI
Sweden	Magellanicum	LIA	9C	0.222982754	0.232595566	Ambient	0.000343315	30	25.75	13	LI
Sweden	Magellanicum	LIA	9C	0.149720356	0.170262757	Ambient	0.000733657	30	25.75	13	LI
Sweden	Magellanicum	LIA	2.25C	0.492018316	0.67744392	Ambient	0.006622343	23.25	19	13	LI
Sweden	Magellanicum	LIA	2.25C	0.568878901	0.95375418	Ambient	0.013745546	23.25	19	13	LI
Sweden	Magellanicum	LIA	2.25C	0.243207598	0.33148368	Ambient	0.003152717	23.25	19	13	LI
Sweden	Magellanicum	LIA	2.25C	0.162922271	0.2315511	Ambient	0.00245103	23.25	19	13	LI
Sweden	Magellanicum	LIA	2.25C	0.150870886	0.171484468	Ambient	0.000736199	23.25	19	13	LI
Sweden	Magellanicum	LIA	2.25C	0.088851672	0.147822322	Ambient	0.002106095	23.25	19	13	LI
Sweden	Magellanicum	LIW	0C	0.389915807	0.37013977	Warm	-0.000706287	21	16.75	14.8	LI
Sweden	Magellanicum	LIW	0C	0.377928119	0.43288938	Warm	0.001962902	21	16.75	14.8	LI
Sweden	Magellanicum	LIW	0C	0.379822224	0.33113801	Warm	-0.001738722	21	16.75	14.8	LI
Sweden	Magellanicum	LIW	0C	0.252354197	0.23576966	Warm	-0.000592305	21	16.75	14.8	LI
Sweden	Magellanicum	LIW	0C	0.150378493	0.155560103	Warm	0.000185058	21	16.75	14.8	LI
Sweden	Magellanicum	LIW	0C	0.295651093	0.316449475	Warm	0.000742799	21	16.75	14.8	LI
Sweden	Magellanicum	LIW	4.5C	0.490746589	0.93911706	Warm	0.016013231	25.5	21.25	14.8	LI
Sweden	Magellanicum	LIW	4.5C	0.289116026	0.40255611	Warm	0.004051432	25.5	21.25	14.8	LI
Sweden	Magellanicum	LIW	4.5C	0.298297941	0.38772686	Warm	0.00319389	25.5	21.25	14.8	LI
Sweden	Magellanicum	LIW	4.5C	0.290739121	0.32054391	Warm	0.001064457	25.5	21.25	14.8	LI
Sweden	Magellanicum	LIW	4.5C	0.126183032	0.182507105	Warm	0.002011574	25.5	21.25	14.8	LI
Sweden	Magellanicum	LIW	4.5C	0.263441544	0.300971676	Warm	0.001340362	25.5	21.25	14.8	LI
Sweden	Magellanicum	LIW	2.25C	0.09789114	0.424813527	Warm	0.0116758	23.25	19	14.8	LI
Sweden	Magellanicum	LIW	2.25C	0.126016626	0.467529554	Warm	0.01219689	23.25	19	14.8	LI
Sweden	Magellanicum	LIW	2.25C	0.085904065	0.218500218	Warm	0.004735577	23.25	19	14.8	LI
